ぴゅ
31, 184
31, 184
31, 184
31, 184
31, 184
31, 184
31, 184
31, 184
31, 184
31, 185
31, 185
31, 185
31, 185
32, 185
33, 186
34, 186
35, 186
37, 186
39, 186
41, 186
43, 186
44, 186
46, 186
47, 185
49, 185
50, 184
51, 183
53, 182
54, 181
55, 179
57, 178
58, 177
59, 175
61, 173
62, 171
63, 170
64, 169
64, 168
65, 167
65, 167
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 166
65, 167
65, 167
65, 167
65, 167
64, 168
64, 169
63, 170
62, 172
61, 175
60, 178
59, 181
58, 185
57, 188
56, 191
55, 194
54, 197
54, 199
53, 202
53, 204
53, 207
53, 209
53, 212
53, 215
54, 217
55, 220
56, 221
58, 222
59, 222
61, 222
63, 221
65, 218
67, 216
68, 213
70, 210
72, 208
73, 207
75, 206
76, 205
77, 204
79, 204
81, 202
82, 201
83, 198
83, 196
84, 193
84, 190
84, 187
84, 185
84, 184
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 183
84, 184
84, 184
84, 185
84, 187
84, 188
84, 190
84, 192
84, 193
84, 194
84, 196
84, 196
85, 197
85, 197
85, 198
86, 199
87, 200
88, 201
89, 201
89, 202
90, 202
91, 203
92, 203
92, 203
93, 202
93, 201
93, 199
93, 198
93, 197
LINE
102, 176
102, 176
102, 176
102, 176
102, 176
102, 176
102, 176
102, 176
102, 174
101, 174
101, 174
101, 175
100, 176
100, 178
99, 180
99, 182
99, 184
99, 186
99, 188
100, 189
101, 190
102, 191
103, 191
104, 191
106, 190
107, 188
108, 185
109, 183
109, 181
109, 179
109, 178
109, 177
109, 177
109, 177
109, 177
108, 177
107, 178
107, 179
106, 180
106, 182
106, 184
105, 186
LINE
110, 213
110, 213
110, 213
110, 213
110, 213
110, 213
110, 213
110, 213
109, 209
109, 209
109, 209
109, 210
110, 211
111, 213
112, 215
112, 216
113, 217
113, 218
114, 219
114, 219
114, 220
114, 220
114, 221
114, 221
114, 221
114, 221
114, 221
114, 221
114, 220
114, 219
114, 218
114, 216
115, 214
115, 213
115, 212
116, 211
116, 211
117, 210
118, 209
119, 208
121, 207
122, 205
123, 204
125, 204
126, 204
127, 204
128, 204
130, 205
131, 206
132, 208
132, 210
133, 211
133, 212
133, 214
133, 215
133, 216
132, 216
131, 217
129, 218
128, 218
127, 219
127, 219
126, 219
126, 219
126, 219
126, 219
126, 219
126, 219
126, 218
126, 217
126, 216
LINE
116, 201
116, 201
116, 201
116, 201
116, 201
116, 201
116, 201
116, 201
115, 201
116, 201
117, 201
118, 201
120, 203
122, 204
124, 207
126, 209
128, 213
129, 216
130, 220
130, 223
131, 226
131, 229
131, 231
131, 232
131, 233
131, 234
131, 234
130, 235
129, 235
129, 235
128, 235
128, 235
128, 235
128, 233
128, 231
LINE
DRAWING
ぴゃ
50, 173
50, 173
50, 173
50, 173
50, 173
50, 173
50, 173
49, 174
49, 174
49, 174
50, 174
51, 175
53, 175
55, 175
57, 175
60, 175
62, 175
65, 175
68, 175
70, 174
73, 172
76, 170
78, 168
81, 165
82, 163
84, 160
85, 159
85, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
86, 157
85, 158
85, 158
85, 159
84, 160
83, 161
82, 163
81, 165
79, 168
77, 171
75, 174
73, 178
71, 182
70, 187
68, 190
67, 194
66, 197
66, 200
65, 203
65, 205
65, 208
66, 210
67, 211
68, 212
70, 213
72, 213
75, 212
77, 210
80, 207
83, 203
85, 199
88, 194
90, 189
91, 185
93, 181
94, 178
95, 175
95, 174
95, 173
96, 172
96, 171
96, 170
96, 169
96, 168
96, 166
96, 164
95, 162
95, 160
95, 159
95, 158
95, 158
95, 158
95, 159
95, 159
95, 161
95, 162
95, 164
95, 166
95, 168
95, 171
95, 174
95, 176
95, 179
95, 182
95, 184
95, 186
95, 187
95, 187
96, 187
97, 187
98, 187
99, 186
100, 185
101, 184
102, 184
102, 184
102, 184
103, 184
103, 185
103, 186
LINE
109, 158
109, 158
109, 158
109, 158
109, 158
109, 158
109, 158
109, 158
109, 155
109, 155
108, 154
108, 154
107, 154
107, 154
106, 154
105, 156
104, 157
103, 159
102, 161
101, 163
101, 165
101, 166
101, 167
101, 169
103, 170
104, 171
106, 172
108, 172
111, 172
113, 171
115, 169
116, 167
117, 165
117, 163
117, 161
117, 160
117, 160
116, 159
116, 159
115, 159
114, 159
113, 160
113, 161
112, 162
112, 164
112, 165
112, 167
112, 168
LINE
116, 190
116, 190
116, 190
116, 190
116, 190
116, 190
116, 190
116, 190
115, 189
115, 189
115, 189
115, 189
115, 189
115, 189
115, 189
115, 189
115, 189
115, 190
115, 190
115, 190
115, 190
115, 191
115, 191
115, 191
115, 191
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 192
115, 191
116, 191
118, 190
120, 189
122, 188
125, 187
127, 186
130, 186
132, 185
134, 185
135, 185
136, 185
137, 185
138, 185
138, 185
138, 187
138, 188
138, 190
138, 193
138, 195
137, 197
137, 198
136, 199
136, 199
135, 200
134, 200
134, 200
133, 200
133, 200
133, 200
133, 199
LINE
128, 179
128, 179
128, 179
128, 179
128, 179
128, 179
128, 179
128, 179
127, 175
127, 175
127, 176
127, 177
128, 179
128, 182
129, 185
130, 187
130, 190
131, 193
131, 195
131, 197
132, 198
132, 199
132, 200
132, 200
132, 200
132, 200
132, 200
LINE
121, 177
121, 177
121, 177
121, 177
121, 177
121, 177
121, 177
121, 177
120, 178
120, 180
120, 182
119, 184
119, 187
118, 190
118, 194
118, 198
118, 201
118, 205
119, 208
120, 211
122, 214
123, 216
125, 218
126, 220
127, 221
127, 221
128, 222
128, 222
128, 222
128, 222
128, 222
128, 222
128, 222
